"M. Michel Mercier,"," Je remercie également Mme&nbsp;Dalloz pour le soutien qu&#x2019;elle a exprimé, lors des trois lectures, à ce projet au nom du groupe UMP. ","24","no","mercredi 13 juillet 2011","Première Première"
"Mme Martine Billard."," Le groupe UMP a surtout fait preuve d&#x2019;une extraordinaire souplesse pour passer d&#x2019;une lecture à l&#x2019;autre&nbsp;!","17","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," Elle a souligné, à juste titre, que c&#x2019;est l&#x2019;exercice de notre souveraineté qui est en jeu, une souveraineté à laquelle nous sommes tous attachés. Si nous ne sommes plus libres de mener notre propre politique économique, parce qu&#x2019;il nous faut obéir à des impératifs fixés par d&#x2019;autres, ce sera pour nous la plus grave des déconvenues. Ce texte vise donc à nous permettre de parvenir à l&#x2019;équilibre des comptes, ce qui nous donnera les moyens de continuer à exercer pleinement notre souveraineté. M. Emmanuelli s’est exprimé avec le talent qu’on lui connaît un grand talent, dont on ne peut que regretter qu’il le gaspille comme il l’a fait ! (Rires sur les bancs du groupe UMP. – Exclamations sur les bancs du groupe SRC.) Vous savez parfaitement, monsieur Emmanuelli, qu’à chaque fois qu’il y a eu, dans notre histoire, un effort de redressement des finances publiques, il a toujours comporté un volet constitutionnel.","152","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," Pas du tout&nbsp;! En 2002, il n&#x2019;y a pas eu de volet constitutionnel&nbsp;!","14","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," En 2002, il n&#x2019;y avait pas de problème, donc pas de nécessité d&#x2019;une règle constitutionnelle.","16","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Incroyable&nbsp;!","2","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," Je crois qu&#x2019;il pleut dans l&#x2019;Allier, monsieur Mallot. Vous devriez vous dépêcher d&#x2019;y retourner pour vous en occuper&nbsp;!","19","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Malheureusement, la Constitution n&#x2019;y changera rien&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,","Que ce soit avec la Caisse d&#x2019;amortissement de la dette en 1996, que ce soit avec la révision de la procédure budgétaire par la Constitution de 1958, qui l&#x2019;encadrait très strictement, ou que ce soit aujourd&#x2019;hui, avec ce projet de loi-cadre, il ne peut y avoir de retour à la discipline financière sans instauration d&#x2019;une contrainte constitutionnelle. La loi qui vous est proposée aujourd&#x2019;hui est une loi efficace pour lutter contre les déficits. Sans cet effort constitutionnel, il n&#x2019;y a pas de possibilité de retrouver l&#x2019;équilibre budgétaire. Mme Billard nous a exposé de façon très détaillée les raisons pour lesquelles elle ne voterait pas ce texte. C’est un fait : nos points de vue sont fondés sur des philosophies radicalement différentes…","119","no","mercredi 13 juillet 2011","Première Première"
"Mme Martine Billard."," C&#x2019;est indéniable&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," &#x2026;et je ne pense pas qu&#x2019;il soit utile d&#x2019;épiloguer sur ce point. Je remercie M. Vigier d’avoir ardemment défendu notre texte.","21","no","mercredi 13 juillet 2011","Première Première"
"M. Patrick Lemasle."," Il a eu beaucoup de mérite&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Il a gagné son paradis&nbsp;! ","7","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," La règle d&#x2019;or étant un thème que les centristes ont toujours défendu, envers et contre tous, il est logique de les voir, aujourd&#x2019;hui, adhérer pleinement à un texte visant à l&#x2019;inscrire dans la Constitution. Monsieur Goua, je ne comprends pas vraiment que vous refusiez, après nous avoir décrit une situation aussi grave, de nous donner les moyens juridiques de rétablir nos comptes.","63","no","mercredi 13 juillet 2011","Première Première"
"M. Henri Emmanuelli."," Ce sont les moyens financiers que nous voulons&nbsp;!","9","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,","Les uns ne vont pas sans les autres&nbsp;!","8","no","mercredi 13 juillet 2011","Première Première"
"M. Marc Goua."," Et la volonté politique&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," Il faut en effet de la volonté politique,&#x2026;","9","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Vous n&#x2019;en avez pas&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,"," &#x2026;mais en l&#x2019;encadrant. Il me semble me souvenir de gouvernements qui ont vécu dans la facilité. (Exclamations sur les bancs du groupe SRC. – Applaudissements sur les bancs du groupe UMP.) Il faut en effet rappeler que, à cette époque, des efforts étaient possibles, mais, en l’absence de règle juridique contraignante, la facilité a prévalu, entraînant des dépenses inconséquentes. (Protestations sur les bancs du groupe SRC.) Les recettes qui auraient pu être dégagées nous font aujourd’hui défaut. Monsieur Garrigue, nous nous connaissons depuis suffisamment longtemps pour que je puisse vous dire avec beaucoup d’amitié que vous pouvez voter ce texte, qui est un bon outil. Vous devez le voter, parce que votre conscience vous y conduit tout droit. (Rires et exclamations sur les bancs du groupe SRC.)","127","no","mercredi 13 juillet 2011","Première Première"
"M. Patrick Lemasle."," C&#x2019;est Mgr&nbsp;Mercier qui parle&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"M. Michel Mercier,","Essayez donc de l&#x2019;écouter un tout petit moment&nbsp;! Vous voudrez, j’en suis sûr, participer à l’effort de redressement du pays en votant le projet de loi constitutionnelle qui vous est proposé. (Applaudissements sur les bancs des groupes UMP et NC.)  Discussion des articles","43","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," J&#x2019;appelle maintenant les articles du projet de loi constitutionnelle sur lesquels les deux assemblées du Parlement n&#x2019;ont pu parvenir à un texte identique.  Article 1er (L’article 1er est adopté.)  Article 2 bis","31","yes","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Le Sénat a supprimé l&#x2019;article&nbsp;2&nbsp;   Articles 9 bis et 11","11","yes","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Le Sénat a supprimé les articles&nbsp;9   Article 13 (L’article 13 est adopté.) Vote sur l’ensemble","16","yes","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Je mets aux voix l&#x2019;ensemble du projet de loi constitutionnelle. L’ensemble du projet de loi constitutionnelle est adopté. (Applaudissements sur les bancs des groupes UMP et NC.) Suspension et reprise de la séance","34","yes","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La séance est suspendue. (La séance, suspendue à dix heures quarante-cinq, est reprise à onze heures.)","17","yes","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La séance est reprise.","5","yes","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," L&#x2019;ordre du jour appelle la discussion du texte de la commission mixte paritaire sur les dispositions restant en discussion de la proposition de loi modifiant certaines dispositions de la loi n°&nbsp;2009-879 du 21&nbsp;juillet 2009 portant réforme de l&#x2019;hôpital et relative aux patients, à la santé et aux territoires (n°&nbsp;3646). La parole est à Mme Valérie Boyer, rapporteure de la commission mixte paritaire.","62","yes","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,"," Madame la présidente, madame la secrétaire d&#x2019;État chargée de la santé, monsieur le président de la commission mixte paritaire, mes chers collègues, nous voici arrivés au terme de l&#x2019;examen de la proposition de loi modifiant certaines dispositions de la loi relative à l&#x2019;hôpital, aux patients, à la santé et aux territoires. La commission mixte paritaire qui s&#x2019;est réunie hier a trouvé un terrain d&#x2019;entente sur les vingt-six articles restant en discussion. Avant de présenter le résultat des travaux de la CMP, je tiens à souligner combien ce texte a été négocié, concerté. Le nombre d’auditions auxquelles nous avons procédé a été considérable, puisque cela fait plusieurs mois que nous sommes en discussion sur ce texte. Nous sommes parvenus, contrairement à ce que certaines formules un peu précipitées et méprisantes pour tout le travail qui a été réalisé tant au Sénat qu’à l’Assemblée nationale ont pu vouloir faire croire, à un texte pragmatique, qui n’est en rien un texte fourre-tout.","160","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Il y a de tout dedans&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Ce texte répond aux attentes à la fois des professionnels de santé et des patients. C&#x2019;était notre objectif. Le travail qui a été réalisé par l&#x2019;ensemble des participants, au niveau tant de l&#x2019;administration de l&#x2019;Assemblée nationale, que je tiens particulièrement à remercier, qu&#x2019;avec les représentants du Sénat et de l&#x2019;Assemblée nationale, a été un travail d&#x2019;écoute, de concertation, qui répond aux attentes de nos concitoyens. C&#x2019;était également notre objectif. Je rappelle que la proposition de loi initiale dite Fourcade a été considérablement enrichie au fur et à mesure des lectures, plus particulièrement à l’Assemblée nationale.","96","no","mercredi 13 juillet 2011","Première Première"
